No.,Time,Source,Destination,Protocol,Length,Info
12738,120.619762,10.111.113.19,10.213.236.199,TLSv1.3,1514,"Application Data, Application Data"
12739,120.620004,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=73302 Ack=5877733 Win=65535 Len=0
12740,120.621296,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=5877733 Ack=73302 Win=65535 Len=1460 [TCP PDU reassembled in 12741]
12741,120.621298,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
12742,120.621299,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
12743,120.621582,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=73302 Ack=5882113 Win=65535 Len=0
12744,120.621913,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=5882113 Ack=73302 Win=65535 Len=1460 [TCP PDU reassembled in 12745]
12745,120.621914,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
12746,120.621915,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
12747,120.622266,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=73302 Ack=5886493 Win=65535 Len=0
12748,120.623666,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=5886493 Ack=73302 Win=65535 Len=1460 [TCP PDU reassembled in 12750]
12749,120.623773,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=73302 Ack=5887953 Win=65535 Len=0
12750,120.624747,10.111.113.19,10.213.236.199,TLSv1.3,649,"Application Data, Application Data"
12751,120.624891,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=73302 Ack=5888548 Win=65535 Len=0
12762,120.628014,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=73302 Ack=5891054 Win=65535 Len=0
12763,120.628015,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=73302 Ack=5892514 Win=65535 Len=0
12765,120.628108,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
12767,120.628621,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=73302 Ack=5894157 Win=65535 Len=0
12768,120.628622,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=73302 Ack=5895617 Win=65535 Len=0
12770,120.628669,10.111.113.19,10.213.236.199,TCP,1514,"443  >  50311 [PSH, ACK] Seq=5898306 Ack=73302 Win=65535 Len=1460 [TCP PDU reassembled in 12774]"
12773,120.629815,10.213.236.199,10.111.113.19,TLSv1.3,612,Application Data
12774,120.631017,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
12775,120.631019,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
12776,120.63102,10.111.113.19,10.213.236.199,TCP,1514,"443  >  50311 [PSH, ACK] Seq=5902686 Ack=73302 Win=65535 Len=1460 [TCP PDU reassembled in 12778]"
12778,120.631754,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
12780,120.636446,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
12781,120.636448,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=5907066 Ack=73302 Win=65535 Len=1460 [TCP PDU reassembled in 12782]
12782,120.636449,10.111.113.19,10.213.236.199,TLSv1.3,1514,"Application Data, Application Data"
12784,120.637149,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=5909986 Ack=73302 Win=65535 Len=1460 [TCP PDU reassembled in 12790]
12785,120.637149,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=5911446 Ack=73302 Win=65535 Len=1460 [TCP PDU reassembled in 12790]
12788,120.642823,10.213.236.199,10.197.101.168,QUIC,1392,"Initial, DCID=6d9c5743c88d0898, SCID=73130516ea65172c, PKN: 0, CRYPTO, PADDING"
12789,120.644165,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=73860 Ack=5912906 Win=65535 Len=0
12790,120.646759,10.111.113.19,10.213.236.199,TLSv1.3,1514,"Application Data, Application Data"
12791,120.646894,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=73860 Ack=5914366 Win=65535 Len=0
12792,120.647619,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=5914366 Ack=73860 Win=65535 Len=1460 [TCP PDU reassembled in 12793]
12793,120.64762,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
12794,120.647621,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
12795,120.647622,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=5918746 Ack=73860 Win=65535 Len=1460 [TCP PDU reassembled in 12808]
12796,120.647786,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=73860 Ack=5920206 Win=65535 Len=0
12799,120.65048,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
12801,120.65155,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
12802,120.651551,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
12804,120.652314,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
12806,120.654658,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
12807,120.654659,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
12810,120.654828,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=73860 Ack=5931886 Win=65535 Len=0
12811,120.658044,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
12812,120.658045,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
12813,120.658046,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
12814,120.658126,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=73860 Ack=5936266 Win=65535 Len=0
12815,120.658332,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
12816,120.65846,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=73860 Ack=5937726 Win=65535 Len=0
12817,120.661348,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
12818,120.661349,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
12819,120.66135,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
12820,120.66144,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=73860 Ack=5942106 Win=65535 Len=0
12821,120.663222,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
12822,120.663223,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
12823,120.663331,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=73860 Ack=5945026 Win=65535 Len=0
12824,120.663534,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
12825,120.663608,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=73860 Ack=5946486 Win=65535 Len=0
12826,120.664055,10.213.236.199,10.111.113.19,TLSv1.3,611,Application Data
12827,120.664202,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
12828,120.664202,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
12829,120.664281,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=74417 Ack=5949406 Win=65535 Len=0
12830,120.665554,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
12831,120.665555,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
12832,120.665625,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=74417 Ack=5952326 Win=65535 Len=0
12833,120.667044,10.111.113.19,10.213.236.199,TLSv1.3,1514,Continuation Data
12834,120.667098,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=74417 Ack=5953786 Win=65535 Len=0
12838,120.667845,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=74417 Ack=5955618 Win=65535 Len=0
12839,120.683305,10.111.113.19,10.213.236.199,TLSv1.3,749,Application Data
12840,120.683438,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=74417 Ack=5956313 Win=65535 Len=0
12841,120.684507,10.213.236.199,10.111.113.19,TLSv1.3,575,Application Data
12842,120.69951,10.111.113.19,10.213.236.199,TLSv1.3,382,Application Data
12843,120.699678,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=74938 Ack=5956641 Win=65535 Len=0
12844,120.700535,10.213.236.199,10.111.113.19,TLSv1.3,572,Application Data
12845,120.713764,10.111.113.19,10.213.236.199,TLSv1.3,750,Application Data
12846,120.713949,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=75456 Ack=5957337 Win=65535 Len=0
12847,120.714756,10.213.236.199,10.111.113.19,TLSv1.3,572,Application Data
12848,120.727938,10.111.113.19,10.213.236.199,TLSv1.3,372,Application Data
12849,120.728117,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=75974 Ack=5957655 Win=65535 Len=0
12852,120.728858,10.213.236.199,10.111.113.19,TLSv1.3,572,Application Data
12853,120.742652,10.111.113.19,10.213.236.199,TLSv1.3,365,Application Data
12854,120.742829,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=76492 Ack=5957966 Win=65535 Len=0
12855,120.743645,10.213.236.199,10.111.113.19,TLSv1.3,572,Application Data
12856,120.745712,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
12857,120.745714,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=5959426 Ack=76492 Win=65535 Len=1460 [TCP PDU reassembled in 12858]
12858,120.745714,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
12859,120.74586,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77010 Ack=5962346 Win=65535 Len=0
12860,120.746733,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
12861,120.746734,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=5963806 Ack=76492 Win=65535 Len=1460 [TCP PDU reassembled in 12865]
12862,120.74681,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77010 Ack=5965266 Win=65535 Len=0
12867,120.749098,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77010 Ack=5968666 Win=65535 Len=0
12868,120.758048,10.111.113.19,10.213.236.199,TLSv1.3,365,Application Data
12869,120.758212,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77010 Ack=5968977 Win=65535 Len=0
12870,120.758914,10.213.236.199,10.111.113.19,TLSv1.3,572,Application Data
12871,120.772629,10.111.113.19,10.213.236.199,TLSv1.3,365,Application Data
12872,120.772767,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77528 Ack=5969288 Win=65535 Len=0
12876,120.779971,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77528 Ack=5970789 Win=65535 Len=0
12877,120.781803,10.111.113.19,10.213.236.199,TLSv1.3,1100,Application Data
12878,120.781914,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77528 Ack=5971835 Win=65535 Len=0
12879,120.78241,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=5971835 Ack=77528 Win=65535 Len=1460 [TCP PDU reassembled in 12882]
12880,120.782411,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=5973295 Ack=77528 Win=65535 Len=1460 [TCP PDU reassembled in 12882]
12881,120.782477,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77528 Ack=5974755 Win=65535 Len=0
12882,120.782894,10.111.113.19,10.213.236.199,TLSv1.3,1514,"Application Data, Application Data"
12883,120.782896,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=5976215 Ack=77528 Win=65535 Len=1460 [TCP PDU reassembled in 12886]
12884,120.78302,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77528 Ack=5977675 Win=65535 Len=0
12888,120.784487,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77528 Ack=5979614 Win=65535 Len=0
12889,120.802971,10.111.113.19,10.213.236.199,TLSv1.3,144,Application Data
12890,120.80312,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77528 Ack=5979704 Win=65535 Len=0
12891,120.80614,10.213.236.199,10.104.27.146,QUIC,1392,"Initial, DCID=b2e90c43b36a9785, SCID=130443b4ea5f6ecd, PKN: 0, CRYPTO, PADDING"
12898,120.844845,10.111.113.19,10.213.236.199,TLSv1.3,953,Application Data
12899,120.845052,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77528 Ack=5980603 Win=65535 Len=0
12900,120.873413,10.111.113.19,10.213.236.199,TLSv1.3,1153,"Application Data, Application Data"
12901,120.873557,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77528 Ack=5981702 Win=65535 Len=0
12902,120.874039,10.111.113.19,10.213.236.199,TLSv1.3,1100,Application Data
12903,120.874127,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77528 Ack=5982748 Win=65535 Len=0
12904,120.874315,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=5982748 Ack=77528 Win=65535 Len=1460 [TCP PDU reassembled in 12907]
12905,120.874371,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77528 Ack=5984208 Win=65535 Len=0
12906,120.874707,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=5984208 Ack=77528 Win=65535 Len=1460 [TCP PDU reassembled in 12907]
12907,120.874708,10.111.113.19,10.213.236.199,TLSv1.3,1514,"Application Data, Application Data"
12908,120.874818,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77528 Ack=5987128 Win=65535 Len=0
12914,120.876245,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=5987128 Ack=77528 Win=65535 Len=1460 [TCP PDU reassembled in 12917]
12915,120.876362,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77528 Ack=5988588 Win=65535 Len=0
12917,120.87702,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
12918,120.877021,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
12919,120.877022,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=5991508 Ack=77528 Win=65535 Len=1460 [TCP PDU reassembled in 12923]
12920,120.877131,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77528 Ack=5992968 Win=65535 Len=0
12924,120.879072,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77528 Ack=5994924 Win=65535 Len=0
12925,120.879761,10.111.113.19,10.213.236.199,TLSv1.3,875,Application Data
12926,120.879973,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77528 Ack=5995745 Win=65535 Len=0
12927,120.882992,10.111.113.19,10.213.236.199,TLSv1.3,1100,Application Data
12928,120.882993,10.111.113.19,10.213.236.199,TLSv1.3,1153,"Application Data, Application Data"
12931,120.88326,10.111.113.19,10.213.236.199,TLSv1.3,396,Application Data
12932,120.883336,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77528 Ack=5997890 Win=65535 Len=0
12934,120.883337,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77528 Ack=5999793 Win=65535 Len=0
12935,120.884168,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77528 Ack=6000135 Win=65535 Len=0
12936,120.892504,10.213.236.199,10.111.113.19,TLSv1.3,242,Application Data
12937,120.896656,10.111.113.19,10.213.236.199,TLSv1.3,1100,Application Data
12938,120.896733,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77716 Ack=6001181 Win=65535 Len=0
12939,120.896745,10.111.113.19,10.213.236.199,TLSv1.3,1514,"Application Data, Application Data"
12940,120.896746,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=6002641 Ack=77716 Win=65535 Len=1460 [TCP PDU reassembled in 12941]
12941,120.896746,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
12942,120.896839,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
12943,120.896916,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77716 Ack=6005561 Win=65535 Len=0
12944,120.896955,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77716 Ack=6007021 Win=65535 Len=0
12945,120.898677,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=6007021 Ack=77716 Win=65535 Len=1460 [TCP PDU reassembled in 12948]
12946,120.898784,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77716 Ack=6008481 Win=65535 Len=0
12948,120.900497,10.111.113.19,10.213.236.199,TLSv1.3,1312,"Application Data, Application Data, Application Data"
12952,120.900834,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77716 Ack=6009739 Win=65535 Len=0
12955,120.910885,10.111.113.19,10.213.236.199,TLSv1.3,1514,"Application Data, Application Data"
12956,120.910958,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77716 Ack=6011199 Win=65535 Len=0
12957,120.911476,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
12961,120.911537,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77716 Ack=6012659 Win=65535 Len=0
12963,120.911538,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77716 Ack=6015579 Win=65535 Len=0
12965,120.91221,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77716 Ack=6018184 Win=65535 Len=0
12966,120.913087,10.111.113.19,10.213.236.199,TLSv1.3,311,Application Data
12967,120.913145,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77716 Ack=6018441 Win=65535 Len=0
12968,120.917639,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
12969,120.91764,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=6019901 Ack=77716 Win=65535 Len=1460 [TCP PDU reassembled in 12970]
12970,120.917641,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
12971,120.917788,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77716 Ack=6022821 Win=65535 Len=0
12972,120.918654,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
12973,120.918655,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=6024281 Ack=77716 Win=65535 Len=1460 [TCP PDU reassembled in 12988]
12974,120.918737,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=77716 Ack=6025741 Win=65535 Len=0
12979,120.979705,10.213.236.199,10.9.114.187,QUIC,1392,"Initial, DCID=4489c4af6540160a, SCID=196f71bebc1ed60c, PKN: 0, CRYPTO, PADDING"
12986,121.114943,10.213.236.199,10.23.172.215,QUIC,1392,"Initial, DCID=1e7723fcdaf4a245, SCID=f899beffdf581457, PKN: 1, CRYPTO, PADDING"
12987,121.116335,10.213.236.199,10.111.113.19,TLSv1.3,658,Application Data
12989,121.129539,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=78320 Ack=6029309 Win=65535 Len=0
12993,121.139285,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=78320 Ack=6031998 Win=65535 Len=0
12997,121.142814,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=78320 Ack=6034563 Win=65535 Len=0
12998,121.155582,10.213.236.199,10.240.128.207,QUIC,1392,"Initial, DCID=b1ddfa9598da18e0, SCID=a2607afe5b830442, PKN: 6, CRYPTO, PADDING"
12999,121.155804,10.213.236.199,10.111.113.19,TLSv1.3,1052,Application Data
13000,121.171835,10.111.113.19,10.213.236.199,TLSv1.3,295,Application Data
13001,121.172069,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79318 Ack=6034804 Win=65535 Len=0
13002,121.17251,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
13003,121.172632,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79318 Ack=6036264 Win=65535 Len=0
13004,121.172822,10.213.236.199,10.111.113.19,TLSv1.3,147,Application Data
13005,121.172975,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=6036264 Ack=79318 Win=65535 Len=1460 [TCP PDU reassembled in 13007]
13006,121.173051,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79411 Ack=6037724 Win=65535 Len=0
13007,121.1746,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
13008,121.174707,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79411 Ack=6039184 Win=65535 Len=0
13009,121.176267,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
13010,121.176269,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=6040644 Ack=79411 Win=65535 Len=1460 [TCP PDU reassembled in 13013]
13011,121.176375,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79411 Ack=6040644 Win=65535 Len=0
13012,121.176377,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79411 Ack=6042104 Win=65535 Len=0
13013,121.177813,10.111.113.19,10.213.236.199,TLSv1.3,1514,"Application Data, Application Data"
13014,121.177958,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79411 Ack=6043564 Win=65535 Len=0
13015,121.17925,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=6043564 Ack=79411 Win=65535 Len=1460 [TCP PDU reassembled in 13017]
13016,121.179329,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79411 Ack=6045024 Win=65535 Len=0
13017,121.179514,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
13018,121.179517,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
13019,121.17964,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79411 Ack=6047944 Win=65535 Len=0
13020,121.18089,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=6047944 Ack=79411 Win=65535 Len=1460 [TCP PDU reassembled in 13022]
13021,121.180957,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79411 Ack=6049404 Win=65535 Len=0
13022,121.181335,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
13023,121.181434,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79411 Ack=6050864 Win=65535 Len=0
13024,121.182662,10.111.113.19,10.213.236.199,TLSv1.3,1514,"Application Data, Application Data"
13025,121.182829,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79411 Ack=6052324 Win=65535 Len=0
13026,121.18309,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=6052324 Ack=79411 Win=65535 Len=1460 [TCP PDU reassembled in 13028]
13027,121.183318,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79411 Ack=6053784 Win=65535 Len=0
13028,121.185122,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
13029,121.185123,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
13030,121.185247,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79411 Ack=6056704 Win=65535 Len=0
13031,121.1873,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=6056704 Ack=79411 Win=65535 Len=1460 [TCP PDU reassembled in 13032]
13032,121.187302,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
13033,121.187402,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79411 Ack=6059624 Win=65535 Len=0
13034,121.187842,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
13035,121.187843,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=6061084 Ack=79411 Win=65535 Len=1460 [TCP PDU reassembled in 13037]
13036,121.187923,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79411 Ack=6062544 Win=65535 Len=0
13037,121.191053,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
13038,121.19412,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
13039,121.194122,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=6065464 Ack=79411 Win=65535 Len=1460 [TCP PDU reassembled in 13041]
13040,121.194222,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79411 Ack=6066924 Win=65535 Len=0
13041,121.194355,10.111.113.19,10.213.236.199,TLSv1.3,1514,"Application Data, Application Data"
13042,121.194357,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=6068384 Ack=79411 Win=65535 Len=1460 [TCP PDU reassembled in 13044]
13043,121.194496,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79411 Ack=6069844 Win=65535 Len=0
13044,121.197607,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
13045,121.197609,10.111.113.19,10.213.236.199,TLSv1.3,1514,"Application Data, Application Data"
13046,121.19761,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
13047,121.197814,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79411 Ack=6074224 Win=65535 Len=0
13048,121.198065,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=6074224 Ack=79411 Win=65535 Len=1460 [TCP PDU reassembled in 13049]
13049,121.198067,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
13050,121.198206,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79411 Ack=6077144 Win=65535 Len=0
13053,121.200245,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
13054,121.200926,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=6078604 Ack=79411 Win=65535 Len=1460 [TCP PDU reassembled in 13055]
13055,121.200927,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
13056,121.201015,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79411 Ack=6081524 Win=65535 Len=0
13057,121.202839,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
13058,121.202841,10.111.113.19,10.213.236.199,TCP,1514,443  >  50311 [ACK] Seq=6082984 Ack=79411 Win=65535 Len=1460 [TCP PDU reassembled in 13060]
13059,121.202933,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79411 Ack=6084444 Win=65535 Len=0
13060,121.203172,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
13061,121.203862,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
13062,121.203864,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
13063,121.203958,10.213.236.199,10.111.113.19,TCP,54,50311  >  443 [ACK] Seq=79411 Ack=6088824 Win=65535 Len=0
13064,121.205384,10.111.113.19,10.213.236.199,TLSv1.3,1514,Application Data
