No.,Time,Source,Destination,Protocol,Length,Info
73251,2837.036744,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73252,2837.036748,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73254,2837.166577,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73255,2837.166584,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73260,2838.132874,10.240.103.183,10.48.149.76,DNS,69,Standard query 0xfa6f HTTPS init.push.apple.com
73261,2838.133088,10.240.103.183,10.48.149.76,DNS,69,Standard query 0x4ca7 AAAA init.push.apple.com
73262,2838.133316,10.240.103.183,10.48.149.76,DNS,69,Standard query 0x06f0 A init.push.apple.com
73263,2838.17281,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73264,2838.172814,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73265,2838.183752,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73266,2838.183755,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73267,2838.183755,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73268,2838.183756,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73269,2838.543488,10.240.103.183,10.48.149.76,DNS,70,Standard query 0xc3b5 HTTPS gsp-ssl.ls.apple.com
73270,2838.543957,10.240.103.183,10.48.149.76,DNS,70,Standard query 0x7079 AAAA gsp-ssl.ls.apple.com
73271,2838.54431,10.240.103.183,10.48.149.76,DNS,70,Standard query 0xcbbf A gsp-ssl.ls.apple.com
73272,2838.573513,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73273,2838.573517,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73274,2838.584434,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73275,2838.584437,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73276,2838.584438,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73277,2838.584439,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73286,2840.343918,10.240.103.183,10.72.96.8,QUIC,1382,"Initial, DCID=5decafa04d37244f, SCID=6a8fdb7ad8085427, PKN: 4, CRYPTO, PADDING"
73288,2840.414223,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73289,2840.414228,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73290,2840.543833,10.240.103.183,10.48.149.76,DNS,70,Standard query 0xc3b5 HTTPS gsp-ssl.ls.apple.com
73291,2840.544035,10.240.103.183,10.48.149.76,DNS,70,Standard query 0x7079 AAAA gsp-ssl.ls.apple.com
73292,2840.544191,10.240.103.183,10.48.149.76,DNS,70,Standard query 0xcbbf A gsp-ssl.ls.apple.com
73293,2840.569984,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73294,2840.569988,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73295,2840.579971,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73296,2840.579973,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73297,2840.58161,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73298,2840.581617,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73299,2840.59824,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x8599d465
73304,2840.973898,10.218.159.69,10.3.217.138,MDNS,126,Standard query response 0x0000 PTR D799E991-B74C-4E9F-9E4B-412F1152FF47._rp-tunnel._tcp.local
73309,2842.972886,10.218.159.69,10.3.217.138,MDNS,126,Standard query response 0x0000 PTR D799E991-B74C-4E9F-9E4B-412F1152FF47._rp-tunnel._tcp.local
73313,2844.641648,10.240.103.183,10.16.115.208,DNS,70,Standard query 0xc3b5 HTTPS gsp-ssl.ls.apple.com
73314,2844.642033,10.240.103.183,10.16.115.208,DNS,70,Standard query 0x7079 AAAA gsp-ssl.ls.apple.com
73315,2844.642351,10.240.103.183,10.16.115.208,DNS,70,Standard query 0xcbbf A gsp-ssl.ls.apple.com
73316,2844.690717,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73317,2844.690721,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73318,2844.701591,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73319,2844.701594,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73320,2844.701595,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73322,2844.972588,10.218.159.69,10.3.217.138,MDNS,126,Standard query response 0x0000 PTR D799E991-B74C-4E9F-9E4B-412F1152FF47._rp-tunnel._tcp.local
73325,2846.44082,10.240.103.183,10.16.115.208,DNS,64,Standard query 0xf85f TXT push.apple.com
73326,2846.501828,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73327,2846.501832,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73328,2846.740367,10.240.103.183,10.16.115.208,DNS,70,Standard query 0xc3b5 HTTPS gsp-ssl.ls.apple.com
73329,2846.740575,10.240.103.183,10.16.115.208,DNS,70,Standard query 0x7079 AAAA gsp-ssl.ls.apple.com
73330,2846.740729,10.240.103.183,10.16.115.208,DNS,70,Standard query 0xcbbf A gsp-ssl.ls.apple.com
73331,2846.771483,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73332,2846.771487,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73333,2846.786483,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73334,2846.786487,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73335,2846.786487,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73336,2846.786488,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73339,2848.91057,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x8599d465
73342,2850.339528,10.240.103.183,10.16.115.208,DNS,64,Standard query 0x6b9e AAAA imap.gmail.com
73343,2850.339721,10.240.103.183,10.16.115.208,DNS,64,Standard query 0x8fab A imap.gmail.com
73344,2850.399113,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73345,2850.399117,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73346,2850.399118,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73358,2857.136818,10.240.103.183,10.48.149.76,DNS,70,Standard query 0xc3b5 HTTPS gsp-ssl.ls.apple.com
73359,2857.137018,10.240.103.183,10.48.149.76,DNS,70,Standard query 0x7079 AAAA gsp-ssl.ls.apple.com
73360,2857.137169,10.240.103.183,10.48.149.76,DNS,70,Standard query 0xcbbf A gsp-ssl.ls.apple.com
73361,2857.176057,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73362,2857.176062,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73363,2857.180749,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73364,2857.180752,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73365,2857.180753,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73366,2857.180754,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73369,2857.692154,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x8599d465
73377,2865.329952,10.240.103.183,10.48.149.76,DNS,70,Standard query 0xc3b5 HTTPS gsp-ssl.ls.apple.com
73378,2865.330089,10.240.103.183,10.48.149.76,DNS,70,Standard query 0x7079 AAAA gsp-ssl.ls.apple.com
73379,2865.330195,10.240.103.183,10.48.149.76,DNS,70,Standard query 0xcbbf A gsp-ssl.ls.apple.com
73380,2865.418107,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73381,2865.418115,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73382,2865.418116,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73383,2865.418117,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73384,2865.418117,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73385,2865.418118,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73388,2866.570655,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x8599d465
73394,2875.27453,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x8599d465
73395,2880.736223,10.240.103.183,10.48.149.76,DNS,81,Standard query 0x1cc6 AAAA p48-imap.mail.me.com.akadns.net
73396,2880.736522,10.240.103.183,10.48.149.76,DNS,81,Standard query 0xe859 A p48-imap.mail.me.com.akadns.net
73397,2880.736881,10.240.103.183,10.16.115.208,DNS,64,Standard query 0x6b9e AAAA imap.gmail.com
73398,2880.737059,10.240.103.183,10.16.115.208,DNS,64,Standard query 0x8fab A imap.gmail.com
73399,2880.801468,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73400,2880.801472,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73401,2880.81241,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73402,2880.812419,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73403,2880.81242,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73404,2880.812421,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73405,2880.812422,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73406,2880.812422,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73413,2893.970665,10.240.103.183,10.164.211.33,TCP,68,56749  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=3642374678 TSecr=0 SACK_PERM
73414,2894.024905,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73415,2894.024911,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73416,2894.226981,10.240.103.183,10.162.252.186,TCP,68,56750  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=1609459646 TSecr=0 SACK_PERM
73417,2894.270819,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73418,2894.270828,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73422,2895.027884,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73423,2895.027888,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73425,2895.276959,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73426,2895.276966,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73430,2896.029844,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73431,2896.029848,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73433,2896.269762,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73434,2896.269766,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73437,2896.733408,10.240.103.183,10.16.115.208,DNS,68,Standard query 0x4e1c AAAA gateway.icloud.com
73438,2896.733599,10.240.103.183,10.16.115.208,DNS,68,Standard query 0xf17e A gateway.icloud.com
73439,2896.778051,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73440,2896.778055,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73441,2896.778055,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73442,2896.778056,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73444,2897.0309,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73445,2897.030904,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73447,2897.285973,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73448,2897.285977,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73452,2898.038787,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73453,2898.038795,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73455,2898.275783,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73456,2898.275789,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73463,2909.102047,10.240.103.183,10.16.115.208,DNS,59,Standard query 0xac42 AAAA apple.com
73464,2909.102459,10.240.103.183,10.16.115.208,DNS,59,Standard query 0x0071 A apple.com
73465,2909.102701,10.240.103.183,10.16.115.208,DNS,64,Standard query 0x7dac AAAA www.google.com
73466,2909.102933,10.240.103.183,10.16.115.208,DNS,64,Standard query 0xf7c5 A www.google.com
73467,2909.171669,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73468,2909.171674,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73469,2909.177574,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73470,2909.177577,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73471,2909.177578,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73472,2909.177578,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73473,2909.177579,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73474,2909.177579,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73475,2911.17616,10.240.103.183,10.48.149.76,DNS,81,Standard query 0x1cc6 AAAA p48-imap.mail.me.com.akadns.net
73476,2911.176401,10.240.103.183,10.48.149.76,DNS,81,Standard query 0xe859 A p48-imap.mail.me.com.akadns.net
73479,2911.177086,10.240.103.183,10.16.115.208,DNS,59,Standard query 0xac42 AAAA apple.com
73480,2911.177258,10.240.103.183,10.16.115.208,DNS,59,Standard query 0x0071 A apple.com
73481,2911.177416,10.240.103.183,10.16.115.208,DNS,64,Standard query 0x7dac AAAA www.google.com
73482,2911.17766,10.240.103.183,10.16.115.208,DNS,64,Standard query 0xf7c5 A www.google.com
73483,2911.260932,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73484,2911.260937,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73485,2911.278638,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73486,2911.27864,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73487,2911.278641,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73488,2911.278642,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73489,2911.278643,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73490,2911.278643,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73491,2911.278644,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73492,2911.278644,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73493,2911.278645,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73507,2921.452007,10.240.103.183,10.48.149.76,DNS,59,Standard query 0xac42 AAAA apple.com
73508,2921.452508,10.240.103.183,10.48.149.76,DNS,59,Standard query 0x0071 A apple.com
73509,2921.452959,10.240.103.183,10.48.149.76,DNS,64,Standard query 0x7dac AAAA www.google.com
73510,2921.453325,10.240.103.183,10.48.149.76,DNS,64,Standard query 0xf7c5 A www.google.com
73511,2921.479789,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73512,2921.485547,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73513,2921.491564,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73514,2921.491566,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73515,2921.491567,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73516,2921.491568,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73517,2921.491569,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73518,2921.491569,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73520,2923.52231,10.240.103.183,10.48.149.76,DNS,59,Standard query 0xac42 AAAA apple.com
73521,2923.522564,10.240.103.183,10.48.149.76,DNS,59,Standard query 0x0071 A apple.com
73522,2923.52286,10.240.103.183,10.48.149.76,DNS,64,Standard query 0x7dac AAAA www.google.com
73523,2923.523063,10.240.103.183,10.48.149.76,DNS,64,Standard query 0xf7c5 A www.google.com
73524,2923.573669,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73525,2923.573676,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73526,2923.591569,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73527,2923.591573,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73528,2923.591573,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73529,2923.591574,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73530,2923.591575,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73531,2923.591575,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73532,2926.734919,10.240.103.183,10.16.115.208,DNS,68,Standard query 0x4e1c AAAA gateway.icloud.com
73533,2926.735158,10.240.103.183,10.16.115.208,DNS,68,Standard query 0xf17e A gateway.icloud.com
73534,2927.235032,10.240.103.183,10.48.149.76,DNS,68,Standard query 0x6851 HTTPS mask.apple-dns.net
73535,2927.235414,10.240.103.183,10.48.149.76,DNS,68,Standard query 0x65d3 AAAA mask.apple-dns.net
73536,2927.235695,10.240.103.183,10.48.149.76,DNS,68,Standard query 0xc6d1 A mask.apple-dns.net
73538,2927.292744,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73539,2927.29275,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73540,2927.297606,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73541,2927.29761,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73542,2927.29761,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73543,2927.297611,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73545,2927.381444,10.240.103.183,10.48.149.76,DNS,68,Standard query 0xe542 HTTPS mask-h2.icloud.com
73546,2927.381779,10.240.103.183,10.48.149.76,DNS,68,Standard query 0x3018 AAAA mask-h2.icloud.com
73547,2927.382082,10.240.103.183,10.48.149.76,DNS,68,Standard query 0xed24 A mask-h2.icloud.com
73548,2927.417558,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73549,2927.417562,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73550,2927.428569,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73551,2927.428572,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73552,2927.428573,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73553,2927.428573,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73560,2927.80101,10.240.103.183,10.200.28.4,TCP,68,61005  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=774898451 TSecr=0 SACK_PERM
73561,2927.816477,10.240.103.183,10.203.44.63,QUIC,1382,"Initial, DCID=c082d331873285b9, SCID=ae8ef84bc801f25f, PKN: 0, CRYPTO, PADDING"
73565,2928.174818,10.240.103.183,10.87.164.16,TCP,68,61006  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=2744343861 TSecr=0 SACK_PERM
73571,2928.431473,10.240.103.183,10.196.65.32,TCP,68,61007  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=4142343079 TSecr=0 SACK_PERM
73578,2928.688119,10.240.103.183,10.160.29.21,TCP,68,61008  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=3365593258 TSecr=0 SACK_PERM
73579,2928.714574,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73580,2928.714578,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73584,2928.819396,10.240.103.183,10.203.44.63,QUIC,1382,"Initial, DCID=c082d331873285b9, SCID=ae8ef84bc801f25f, PKN: 1, CRYPTO, PADDING"
73585,2928.826543,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73586,2928.826546,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73588,2928.858534,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73589,2928.858538,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73590,2928.944531,10.240.103.183,10.136.167.35,TCP,68,61009  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=3078101277 TSecr=0 SACK_PERM
73591,2928.977547,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73592,2928.977555,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73597,2929.203574,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73598,2929.203578,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73600,2929.296837,10.240.103.183,10.48.149.76,DNS,68,Standard query 0x6851 HTTPS mask.apple-dns.net
73601,2929.297029,10.240.103.183,10.48.149.76,DNS,68,Standard query 0x65d3 AAAA mask.apple-dns.net
73602,2929.297184,10.240.103.183,10.48.149.76,DNS,68,Standard query 0xc6d1 A mask.apple-dns.net
73604,2929.335527,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73605,2929.33553,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73606,2929.338347,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73607,2929.33835,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73608,2929.338351,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73609,2929.338352,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73612,2929.436974,10.240.103.183,10.48.149.76,DNS,68,Standard query 0xe542 HTTPS mask-h2.icloud.com
73613,2929.437187,10.240.103.183,10.48.149.76,DNS,68,Standard query 0x3018 AAAA mask-h2.icloud.com
73614,2929.437362,10.240.103.183,10.48.149.76,DNS,68,Standard query 0xed24 A mask-h2.icloud.com
73615,2929.47956,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73616,2929.479563,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73617,2929.483356,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73618,2929.483359,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73626,2929.614401,10.240.103.183,10.179.187.50,QUIC,1382,"Initial, DCID=a564d3b9fad647f9, SCID=8568d25b2756aa1b, PKN: 0, CRYPTO, PADDING"
73627,2929.646705,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73628,2929.646708,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73630,2929.718578,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73631,2929.718581,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73633,2929.835945,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73634,2929.835948,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73636,2929.871992,10.240.103.183,10.237.215.137,QUIC,1382,"Initial, DCID=9f7aacba8eb5d1e0, SCID=865957ff3d6fd39b, PKN: 0, CRYPTO, PADDING"
73637,2929.916902,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73638,2929.916905,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73640,2929.966886,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73641,2929.96689,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73643,2930.12753,10.240.103.183,10.33.3.182,QUIC,1382,"Initial, DCID=97c363c11a36fc20, SCID=0c139e101fc25f77, PKN: 0, CRYPTO, PADDING"
73644,2930.163908,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73645,2930.163916,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73647,2930.198915,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73648,2930.198918,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73652,2930.385933,10.240.103.183,10.225.11.199,QUIC,1382,"Initial, DCID=79e5ed52f942e493, SCID=ed5b68d5a3cf0afe, PKN: 0, CRYPTO, PADDING"
73653,2930.421967,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73654,2930.421971,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73656,2930.469933,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73657,2930.469937,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73661,2930.614497,10.240.103.183,10.179.187.50,QUIC,1382,"Initial, DCID=a564d3b9fad647f9, SCID=8568d25b2756aa1b, PKN: 1, CRYPTO, PADDING"
73662,2930.640848,10.240.103.183,10.164.2.89,QUIC,1382,"Initial, DCID=a45590c761d16fca, SCID=d6b388858f80ed86, PKN: 0, CRYPTO, PADDING"
73663,2930.690909,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73664,2930.690912,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73666,2930.725916,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73667,2930.72592,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73669,2930.819573,10.240.103.183,10.203.44.63,QUIC,1382,"Initial, DCID=c082d331873285b9, SCID=ae8ef84bc801f25f, PKN: 2, CRYPTO, PADDING"
73670,2930.847777,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
73671,2930.847782,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
